X,Y,OBJECTID,index_,Name,source_facility_type,odhf_facility_type,provider,unit,Street,CSDname,Prov,postal_code,CSDuid,Pruid,latitude,longitude,LocationSource
-71.2882999999999,46.1038100000001,516,7762,Gmf Des Appalaches (Clinique Familiale De Thetford Mines),clinic or family medicine group,Ambulatory health care services,Province of Québec,,926 Rue Labbé,Thetford Mines,QC,G6G2A8,2431084,24,46.10381,-71.2883,Provided
-71.3568,45.90033,517,7763,Gmf Des Appalaches (Clinique Médicale Champlain),clinic or family medicine group,Ambulatory health care services,Province of Québec,,401 Avenue Montcalm,Disraeli,QC,G0N1E0,2431015,24,45.90033,-71.3568,Provided
-79.2008259999999,48.8061530000001,518,7764,Gmf Des Aurores Boreales (Gmf-U Des Aurores Boreales),clinic or family medicine group,Ambulatory health care services,Province of Québec,,228 2E Rue Est,La Sarre,QC,J9Z2G9,2487090,24,48.806153,-79.200826,Provided
-79.198345,48.7863530000001,519,7765,Gmf Des Aurores Boréales (Clsc Des Aurores Boréales),clinic or family medicine group,Ambulatory health care services,Province of Québec,,679 2E Rue Est,La Sarre,QC,J9Z3J7,2487090,24,48.786353,-79.198345,Provided
-79.2173,48.792986,520,7766,Gmf Des Aurores-Boreales (Clinique De Santé De L'Éveil),clinic or family medicine group,Ambulatory health care services,Province of Québec,,202 12E Avenue Est,La Sarre,QC,J9Z2M6,2487090,24,48.792986,-79.2173,Provided
-79.200293,48.788304,521,7767,Gmf Des Aurores-Boreales (Polyclinique Wabakin De La Sarre),clinic or family medicine group,Ambulatory health care services,Province of Québec,,671 2E Rue Est,La Sarre,QC,J9Z3J7,2487090,24,48.788304,-79.200293,Provided
-79.2167489999999,48.791071,522,7768,Gmf Des Aurores-Boréales (Clinique Médicale Du Docteure Hélène Hottlet),clinic or family medicine group,Ambulatory health care services,Province of Québec,,12 Montée Lavigne,La Sarre,QC,J9Z2X5,2487090,24,48.791071,-79.216749,Provided
-69.1605628,48.1328999,523,7769,Gmf Des Basques (Centre De Multiservices De Santé Et Services Sociaux De Trois-Pistoles),clinic or family medicine group,Ambulatory health care services,Province of Québec,,550 Rue Notre-Dame Est,Trois-Pistoles,QC,G0L4K0,2411040,24,48.1328999,-69.1605628,Provided
-69.041193,48.0062730000001,524,7770,Gmf Des Basques (Clsc Saint-Jean-De-Dieu),clinic or family medicine group,Ambulatory health care services,Province of Québec,,20 Rue De La Villa,Saint-Jean-de-Dieu,QC,G0L3M0,2411010,24,48.006273,-69.041193,Provided
-69.096779,47.923499,525,7771,Gmf Des Basques Clsc Des Basques (Point De Service Saint-Clément)),clinic or family medicine group,Ambulatory health care services,Province of Québec,,25 Rue Saint-Pierre,Saint-Clément,QC,G0L2N0,2411005,24,47.923499,-69.096779,Provided
-73.776731,45.546564,526,7772,Gmf Des Boisés (Clinique Des Boisés),clinic or family medicine group,Ambulatory health care services,Province of Québec,,4670 Boulevard Saint-Martin Ouest,Laval,QC,H7T2Y2,2465005,24,45.546564,-73.776731,Provided
-71.040397,48.421334,527,7773,Gmf Des Rivières (Clinique Médicale Rivière-Du-Moulin),clinic or family medicine group,Ambulatory health care services,Province of Québec,,930 Rue Jacques-Cartier Est,Saguenay,QC,G7H7K9,2494068,24,48.421334,-71.040397,Provided
-73.596265,45.860982,528,7774,Gmf Des Samares (Clinique Médicale L'Achigan),clinic or family medicine group,Ambulatory health care services,Province of Québec,,26 Montée Rémi-Henri,Saint-Roch-de-l'Achigan,QC,J0K3H0,2463035,24,45.860982,-73.596265,Provided
-73.707305,45.9603260000001,529,7775,Gmf Des Samares (Clinique Médicale Sainte-Julienne),clinic or family medicine group,Ambulatory health care services,Province of Québec,,1270 Route 125,Sainte-Julienne,QC,J0K2T0,2463060,24,45.960326,-73.707305,Provided
-73.640438,45.702319,530,7776,Gmf Des Seigneurs (Polyclinique Médicale De Terrebonne),clinic or family medicine group,Ambulatory health care services,Province of Québec,,901 Boulevard Des Seigneurs,Terrebonne,QC,J6W1T8,2464008,24,45.702319,-73.640438,Provided
-61.8746,47.37429,531,7777,Gmf Des Îles (Clinique Santé Des Îles ),clinic or family medicine group,Ambulatory health care services,Province of Québec,,539 Chemin Principal Les Îles-De-La-Madeleine,Les Îles-de-la-Madeleine,QC,G4T1E7,2401023,24,47.37429,-61.8746,Provided
-61.8676,47.3762300000001,532,7778,Gmf Des Îles (Clsc De L'Archipel (Point De Service)),clinic or family medicine group,Ambulatory health care services,Province of Québec,,430 Chemin Principal Les Îles-De-La-Madeleine,Les Îles-de-la-Madeleine,QC,G4T1R9,2401023,24,47.37623,-61.8676,Provided
-68.523859,48.4452650000001,533,7779,Gmf Du Boisé Langevin (Clinique Médicale Du Boisé Langevin),clinic or family medicine group,Ambulatory health care services,Province of Québec,,288 Rue Pierre-Saindon,Rimouski,QC,G5L9A8,2410043,24,48.445265,-68.523859,Provided
-79.0941779999999,46.7256190000001,534,7780,Gmf Du Centre De Santé De Témiscaming (Point De Service De Témiscaming-Et-De-Kipawa),clinic or family medicine group,Ambulatory health care services,Province of Québec,,180 Avenue Anvik,Témiscaming,QC,J0Z3R0,2485005,24,46.725619,-79.094178,Provided
-70.889924,48.330719,535,7781,Gmf Du Fjord (Clinique Médicale Des 21),clinic or family medicine group,Ambulatory health care services,Province of Québec,,171 6E Rue,Saguenay,QC,G7B0A3,2494068,24,48.330719,-70.889924,Provided
-70.24121636,48.1971473900001,536,7782,Gmf Du Fjord (Clinique Médicale L'Anse-Saint-Jean),clinic or family medicine group,Ambulatory health care services,Province of Québec,,180 Route 170,L'Anse-Saint-Jean,QC,G0V1J0,2494210,24,48.19714739,-70.24121636,Provided
-68.866125,48.295662,537,7783,Gmf Du Fleuve (Clinique Médicale De Saint-Fabien),clinic or family medicine group,Ambulatory health care services,Province of Québec,,115 1Re Rue,Saint-Fabien,QC,G0L2Z0,2410070,24,48.295662,-68.866125,Provided
-68.7100965,48.3730998,538,7784,Gmf Du Fleuve (Clinique Médicale Du Docteur Alain Daigle),clinic or family medicine group,Ambulatory health care services,Province of Québec,,139 Rue J-Romuald-Bérubé,Rimouski,QC,G0L1B0,2410043,24,48.3730998,-68.7100965,Provided
-68.466982,48.506059,539,7785,Gmf Du Fleuve (Clinique Médicale Du Phare),clinic or family medicine group,Ambulatory health care services,Province of Québec,,822 Boulevard Sainte-Anne,Rimouski,QC,G5M1J5,2410043,24,48.506059,-68.466982,Provided
-69.4091238999999,47.9741851000001,540,7786,Gmf Du Grand-Portage (Clinique Médicale De Cacouna),clinic or family medicine group,Ambulatory health care services,Province of Québec,,535 Rue Du Patrimoine,Cacouna,QC,G0L1G0,2412057,24,47.9741851,-69.4091239,Provided
-69.534682,47.8295870000001,541,7787,Gmf Du Grand-Portage (Clinique Médicale Frontenac),clinic or family medicine group,Ambulatory health care services,Province of Québec,,24 Rue Frontenac,Rivière-du-Loup,QC,G5R1S5,2412072,24,47.829587,-69.534682,Provided
-69.4642552,47.7828198,542,7788,Gmf Du Grand-Portage (Clinique Médicale Saint-Antonin ),clinic or family medicine group,Ambulatory health care services,Province of Québec,,78-b Rue Principale,Saint-Antonin,QC,G0L2J0,2412015,24,47.7828198,-69.4642552,Provided
-69.3367289999999,48.0147702,543,7789,Gmf Du Grand-Portage (Clsc De L'Isle-Verte),clinic or family medicine group,Ambulatory health care services,Province of Québec,,150 Rue Saint-Jean-Baptiste,L'Isle-Verte,QC,G0L1K0,2412043,24,48.0147702,-69.336729,Provided
-69.5361569999999,47.8305920000001,544,7790,Gmf Du Grand-Portage (Clsc De Rivière-Du-Loup),clinic or family medicine group,Ambulatory health care services,Province of Québec,,22 Rue Saint-Laurent,Rivière-du-Loup,QC,G5R4W5,2412072,24,47.830592,-69.536157,Provided
-76.6007499999999,45.733505,545,7791,Gmf Du Pontiac (Clinique Médicale De Campbell'S Bay),clinic or family medicine group,Ambulatory health care services,Province of Québec,,35 Rue Patterson,Campbell's Bay,QC,J0X1K0,2484030,24,45.733505,-76.60075,Provided
-76.73768233,45.84187638,546,7792,Gmf Du Pontiac (Clinique Médicale De Fort-Coulonge),clinic or family medicine group,Ambulatory health care services,Province of Québec,,543-a Rue Baume,Fort-Coulonge,QC,J0X1V0,2484060,24,45.84187638,-76.73768233,Provided
-77.07294316,45.9103446,547,7793,Gmf Du Pontiac (Clsc Chapeau),clinic or family medicine group,Ambulatory health care services,Province of Québec,,72 Rue Saint-Patrick,L'Isle-aux-Allumettes,QC,J0X1M0,2484082,24,45.9103446,-77.07294316,Provided
-76.23069,45.5202540000001,548,7794,Gmf Du Pontiac (Clsc De Quyon),clinic or family medicine group,Ambulatory health care services,Province of Québec,,1164 Rue De Clarendon,Pontiac,QC,J0X2V0,2482030,24,45.520254,-76.23069,Provided
-76.7299523,45.8479770000001,549,7795,Gmf Du Pontiac (Clsc Mansfield Pontefract),clinic or family medicine group,Ambulatory health care services,Province of Québec,,160 Chemin De La Chute,Mansfield-et-Pontefract,QC,J0X1R0,2484065,24,45.847977,-76.7299523,Provided
-76.43284297,45.84553314,550,7796,Gmf Du Pontiac (Clsc Otter Lake),clinic or family medicine group,Ambulatory health care services,Province of Québec,,340 Avenue Martineau,Otter Lake,QC,J0X2P0,2484055,24,45.84553314,-76.43284297,Provided
-76.4866984399999,45.6059364500001,551,7797,Gmf Du Pontiac (Clsc Shawville),clinic or family medicine group,Ambulatory health care services,Province of Québec,,290 Rue Marion,Shawville,QC,J0X2Y0,2484010,24,45.60593645,-76.48669844,Provided
-71.0733941,48.3951189800001,552,7798,Gmf Du Royaume (Clinique Médicale Barrette),clinic or family medicine group,Ambulatory health care services,Province of Québec,,152 Boulevard Barrette,Saguenay,QC,G7H7W8,2494068,24,48.39511898,-71.0733941,Provided
-73.7866539999999,45.576417,553,7799,Gmf Fabreville (Super-Clinique),clinic or family medicine group,Ambulatory health care services,Province of Québec,,380 Boulevard Curé-Labelle,Laval,QC,H7P5L3,2465005,24,45.576417,-73.786654,Provided
-73.4315066999999,46.1546593,554,7800,Gmf Félimédic (Clinique Médicale Saint-Félix-De-Valois),clinic or family medicine group,Ambulatory health care services,Province of Québec,,610 Chemin De Joliette,Saint-Félix-de-Valois,QC,J0K2M0,2462007,24,46.1546593,-73.4315067,Provided
-64.4847,48.82867,555,7801,Gmf Grand-Gaspé (Clinique Médicale Centre-Ville),clinic or family medicine group,Ambulatory health care services,Province of Québec,,167 Rue De La Reine,Gaspé,QC,G4X2W6,2403005,24,48.82867,-64.4847,Provided
-64.4809,48.83291,556,7802,Gmf Grand-Gaspé (Clinique Médicale Du Hâvre),clinic or family medicine group,Ambulatory health care services,Province of Québec,,79 Rue Jacques-Cartier,Gaspé,QC,G4X1M5,2403005,24,48.83291,-64.4809,Provided
-64.4834,48.8394400000001,557,7803,Gmf Grand-Gaspé (Clinique Médicale Synergie),clinic or family medicine group,Ambulatory health care services,Province of Québec,,125 Boulevard De Gaspé,Gaspé,QC,G4X1A4,2403005,24,48.83944,-64.4834,Provided
-64.5001,48.8257100000001,558,7804,Gmf Grand-Gaspé (Clinique Point.Com),clinic or family medicine group,Ambulatory health care services,Province of Québec,,294 Rue Monseigneur-Leblanc,Gaspé,QC,G4X2R5,2403005,24,48.82571,-64.5001,Provided
-64.2796999999999,48.6177700000001,559,7805,Gmf Grand-Gaspé (Clsc De Barachois),clinic or family medicine group,Ambulatory health care services,Province of Québec,,1070 Route 132 Est,Percé,QC,G0C1A0,2402005,24,48.61777,-64.2797,Provided
-64.3738999999999,48.9888100000001,560,7806,Gmf Grand-Gaspé (Clsc De Rivière-Au-Renard),clinic or family medicine group,Ambulatory health care services,Province of Québec,,154 Boulevard Renard Est,Gaspé,QC,G4X5R5,2403005,24,48.98881,-64.3739,Provided
-64.4949,48.8130100000001,561,7807,Gmf Grand-Gaspé (Gmf-U),clinic or family medicine group,Ambulatory health care services,Province of Québec,,205 Boulevard De York Ouest,Gaspé,QC,G4X2V7,2403005,24,48.81301,-64.4949,Provided
-78.127023,48.5748570000001,562,7808,Gmf Harricana (Clinique Médicale Amos),clinic or family medicine group,Ambulatory health care services,Province of Québec,,641 4E Rue Ouest,Amos,QC,J9T2S1,2488055,24,48.574857,-78.127023,Provided
-66.5008,49.12548,563,7809,Gmf Haute-Gaspésie (Clinique Des Monts),clinic or family medicine group,Ambulatory health care services,Province of Québec,,230 1Re Avenue Ouest,Sainte-Anne-des-Monts,QC,G4V1E2,2404037,24,49.12548,-66.5008,Provided
-66.5069,49.12402,564,7810,Gmf Haute-Gaspésie (Clinique Du Docteur Michel-Xavier Simard),clinic or family medicine group,Ambulatory health care services,Province of Québec,,253 1E Avenue Ouest,Sainte-Anne-des-Monts,QC,G4V1E3,2404037,24,49.12402,-66.5069,Provided
-66.6863999999999,49.0969400000001,565,7811,Gmf Haute-Gaspésie (Clsc De Cap-Chat),clinic or family medicine group,Ambulatory health care services,Province of Québec,,49 Rue Notre-Dame,Cap-Chat,QC,G0J1E0,2404047,24,49.09694,-66.6864,Provided
-65.7351,49.2285800000001,566,7812,Gmf Haute-Gaspésie (Clsc De Mont-Louis),clinic or family medicine group,Ambulatory health care services,Province of Québec,,19 1Re Avenue Mont-Louis Ouest,Saint-Maxime-du-Mont-Louis,QC,G0E1T0,2404010,24,49.22858,-65.7351,Provided
-66.4836999999999,49.1183100000001,567,7813,Gmf Haute-Gaspésie (Clsc De Sainte-Anne-Des-Monts),clinic or family medicine group,Ambulatory health care services,Province of Québec,,52 Rue Du Belvédère,Sainte-Anne-des-Monts,QC,G4V1X4,2404037,24,49.11831,-66.4837,Provided
-66.881909,50.0207530000001,568,7814,Gmf Horizon Santé (Clinique Médicale Horizon Santé),clinic or family medicine group,Ambulatory health care services,Province of Québec,,8 Boulevard Des Îles,Port-Cartier,QC,G5B2J4,2497022,24,50.020753,-66.881909,Provided
-66.893971,50.023694,569,7815,Gmf Horizon Santé (Csss De Port-Cartier),clinic or family medicine group,Ambulatory health care services,Province of Québec,,3 Rue De Shelter Bay,Port-Cartier,QC,G5B2W9,2497022,24,50.023694,-66.893971,Provided
-73.85286,45.524665,570,7816,Gmf Jolibourg (Centre Médical Jolibourg),clinic or family medicine group,Ambulatory health care services,Province of Québec,,1271 Boulevard Jolibourg,Laval,QC,H7Y1Z8,2465005,24,45.524665,-73.85286,Provided
-70.881277,48.339408,571,7817,Gmf La Baie (Clinique Médicale De La Baie),clinic or family medicine group,Ambulatory health care services,Province of Québec,,437 Rue Albert,Saguenay,QC,G7B3L5,2494068,24,48.339408,-70.881277,Provided
-71.6390479999999,48.5567290000001,572,7818,Gmf Lac-Saint-Jean-Est (Clinique De Médecine Générale D'Alma ),clinic or family medicine group,Ambulatory health care services,Province of Québec,,22 Rue Melançon Est,Alma,QC,G8B6W3,2493042,24,48.556729,-71.639048,Provided
-71.871561,48.4266220000001,573,7819,Gmf Lac-Saint-Jean-Est (Clinique Médicale De Métabetchouan),clinic or family medicine group,Ambulatory health care services,Province of Québec,,20 Rue Saint-Basile,Métabetchouan--Lac-à-la-Croix,QC,G8G1S9,2493012,24,48.426622,-71.871561,Provided
-71.6270039999999,48.577276,574,7820,Gmf Lac-Saint-Jean-Est (Clinique Médicale Du Manoir),clinic or family medicine group,Ambulatory health care services,Province of Québec,,1441 Avenue Du Manoir,Alma,QC,G8B4X3,2493042,24,48.577276,-71.627004,Provided
-71.664615,48.5506530000001,575,7821,Gmf Lac-Saint-Jean-Est (Unité De Médecine Familiale D'Alma),clinic or family medicine group,Ambulatory health care services,Province of Québec,,300 Boulevard Champlain,Alma,QC,G8B3N8,2493042,24,48.550653,-71.664615,Provided
-69.5379599999999,47.834385,576,7822,Gmf Lafontaine (Groupe De Médecine De Famille Lafontaine),clinic or family medicine group,Ambulatory health care services,Province of Québec,,242 Rue Lafontaine,Rivière-du-Loup,QC,G5R3A7,2412072,24,47.834385,-69.53796,Provided
-73.6826324,45.7238639,577,7823,Gmf Laurier De La Pinière (Centre Médical De La Pinière),clinic or family medicine group,Ambulatory health care services,Province of Québec,,3395 Boulevard De La Pinière,Terrebonne,QC,J6X4N1,2464008,24,45.7238639,-73.6826324,Provided
-73.7143176,45.7558996000001,578,7824,Gmf Laurier De La Pinière (Centre Médical Laurier),clinic or family medicine group,Ambulatory health care services,Province of Québec,,5661 Boulevard Laurier,Terrebonne,QC,J7M1T7,2464008,24,45.7558996,-73.7143176,Provided
-73.2990397,45.8935337,579,7825,Gmf Lavaltrie-Lanoraie (Clinique Médicale Lavaltrie),clinic or family medicine group,Ambulatory health care services,Province of Québec,,89-c Chemin De Lavaltrie,Lavaltrie,QC,J5T2H5,2452007,24,45.8935337,-73.2990397,Provided
-73.749986,45.5674950000001,580,7826,Gmf Le Carrefour Médical (Centre Médical Le Carrefour),clinic or family medicine group,Ambulatory health care services,Province of Québec,,3030 Boulevard Le Carrefour,Laval,QC,H7T2P5,2465005,24,45.567495,-73.749986,Provided
-73.4833489,45.7432104000001,581,7827,Gmf Le Gardeurois,clinic or family medicine group,Ambulatory health care services,Province of Québec,,155 Boulevard Lacombe,Repentigny,QC,J5Z3C4,2460013,24,45.7432104,-73.4833489,Provided
-78.127023,48.5748570000001,582,7828,Gmf Les Eskers D'Amos (Clinique Médicale Le Norois),clinic or family medicine group,Ambulatory health care services,Province of Québec,,641 4E Rue Ouest,Amos,QC,J9T2S1,2488055,24,48.574857,-78.127023,Provided
-78.127853,48.574933,583,7829,Gmf Les Eskers D'Amos (Gmf-U Les Eskers Et Groupe Médicale Soleil),clinic or family medicine group,Ambulatory health care services,Province of Québec,,692 4E Avenue Ouest,Amos,QC,J9T0B7,2488055,24,48.574933,-78.127853,Provided
